,Time,Probs
692,0 days 11:32:00.000000000,0.009900990099009901
693,0 days 11:33:00.000000000,0.0
694,0 days 11:34:00.000000000,0.0
695,0 days 11:35:00.000000000,0.009900990099009901
696,0 days 11:36:00.000000000,0.0
697,0 days 11:37:00.000000000,0.0
698,0 days 11:38:00.000000000,0.0
699,0 days 11:39:00.000000000,0.0
700,0 days 11:40:00.000000000,0.0
701,0 days 11:41:00.000000000,0.0
702,0 days 11:42:00.000000000,0.0
703,0 days 11:43:00.000000000,0.0
704,0 days 11:44:00.000000000,0.0
705,0 days 11:45:00.000000000,0.0
706,0 days 11:46:00.000000000,0.0
707,0 days 11:47:00.000000000,0.009900990099009901
708,0 days 11:48:00.000000000,0.0
709,0 days 11:49:00.000000000,0.0
710,0 days 11:50:00.000000000,0.0
711,0 days 11:51:00.000000000,0.0
712,0 days 11:52:00.000000000,0.0
713,0 days 11:53:00.000000000,0.0
714,0 days 11:54:00.000000000,0.0
715,0 days 11:55:00.000000000,0.0
716,0 days 11:56:00.000000000,0.0
717,0 days 11:57:00.000000000,0.0
718,0 days 11:58:00.000000000,0.009900990099009901
719,0 days 11:59:00.000000000,0.0
720,0 days 12:00:00.000000000,0.0
721,0 days 12:01:00.000000000,0.0
722,0 days 12:02:00.000000000,0.0
723,0 days 12:03:00.000000000,0.0
724,0 days 12:04:00.000000000,0.0
725,0 days 12:05:00.000000000,0.0
726,0 days 12:06:00.000000000,0.0
727,0 days 12:07:00.000000000,0.0
728,0 days 12:08:00.000000000,0.0
729,0 days 12:09:00.000000000,0.0
730,0 days 12:10:00.000000000,0.009900990099009901
731,0 days 12:11:00.000000000,0.0
732,0 days 12:12:00.000000000,0.0
733,0 days 12:13:00.000000000,0.0
734,0 days 12:14:00.000000000,0.0
735,0 days 12:15:00.000000000,0.0
736,0 days 12:16:00.000000000,0.0
737,0 days 12:17:00.000000000,0.0
738,0 days 12:18:00.000000000,0.0
739,0 days 12:19:00.000000000,0.0
740,0 days 12:20:00.000000000,0.009900990099009901
741,0 days 12:21:00.000000000,0.0
742,0 days 12:22:00.000000000,0.0
743,0 days 12:23:00.000000000,0.0
744,0 days 12:24:00.000000000,0.0
745,0 days 12:25:00.000000000,0.0
746,0 days 12:26:00.000000000,0.0
747,0 days 12:27:00.000000000,0.0
748,0 days 12:28:00.000000000,0.0
749,0 days 12:29:00.000000000,0.0
750,0 days 12:30:00.000000000,0.009900990099009901
751,0 days 12:31:00.000000000,0.0
752,0 days 12:32:00.000000000,0.0
753,0 days 12:33:00.000000000,0.0
754,0 days 12:34:00.000000000,0.0
755,0 days 12:35:00.000000000,0.0
756,0 days 12:36:00.000000000,0.0
757,0 days 12:37:00.000000000,0.0
758,0 days 12:38:00.000000000,0.0
759,0 days 12:39:00.000000000,0.0
760,0 days 12:40:00.000000000,0.0
761,0 days 12:41:00.000000000,0.0
762,0 days 12:42:00.000000000,0.0
763,0 days 12:43:00.000000000,0.0
764,0 days 12:44:00.000000000,0.0
765,0 days 12:45:00.000000000,0.009900990099009901
766,0 days 12:46:00.000000000,0.0
767,0 days 12:47:00.000000000,0.0
768,0 days 12:48:00.000000000,0.0
769,0 days 12:49:00.000000000,0.0
770,0 days 12:50:00.000000000,0.019801980198019802
771,0 days 12:51:00.000000000,0.0
772,0 days 12:52:00.000000000,0.0
773,0 days 12:53:00.000000000,0.0
774,0 days 12:54:00.000000000,0.0
775,0 days 12:55:00.000000000,0.0
776,0 days 12:56:00.000000000,0.0
777,0 days 12:57:00.000000000,0.0
778,0 days 12:58:00.000000000,0.0
779,0 days 12:59:00.000000000,0.0
780,0 days 13:00:00.000000000,0.0
781,0 days 13:01:00.000000000,0.0
782,0 days 13:02:00.000000000,0.0
783,0 days 13:03:00.000000000,0.0
784,0 days 13:04:00.000000000,0.0
785,0 days 13:05:00.000000000,0.0
786,0 days 13:06:00.000000000,0.0
787,0 days 13:07:00.000000000,0.0
788,0 days 13:08:00.000000000,0.0
789,0 days 13:09:00.000000000,0.0
790,0 days 13:10:00.000000000,0.009900990099009901
791,0 days 13:11:00.000000000,0.0
792,0 days 13:12:00.000000000,0.0
793,0 days 13:13:00.000000000,0.0
794,0 days 13:14:00.000000000,0.0
795,0 days 13:15:00.000000000,0.0
796,0 days 13:16:00.000000000,0.0
797,0 days 13:17:00.000000000,0.0
798,0 days 13:18:00.000000000,0.0
799,0 days 13:19:00.000000000,0.009900990099009901
800,0 days 13:20:00.000000000,0.0
801,0 days 13:21:00.000000000,0.0
802,0 days 13:22:00.000000000,0.0
803,0 days 13:23:00.000000000,0.0
804,0 days 13:24:00.000000000,0.0
805,0 days 13:25:00.000000000,0.0
806,0 days 13:26:00.000000000,0.0
807,0 days 13:27:00.000000000,0.0
808,0 days 13:28:00.000000000,0.0
809,0 days 13:29:00.000000000,0.0
810,0 days 13:30:00.000000000,0.009900990099009901
811,0 days 13:31:00.000000000,0.0
812,0 days 13:32:00.000000000,0.0
813,0 days 13:33:00.000000000,0.0
814,0 days 13:34:00.000000000,0.0
815,0 days 13:35:00.000000000,0.0
816,0 days 13:36:00.000000000,0.0
817,0 days 13:37:00.000000000,0.0
818,0 days 13:38:00.000000000,0.0
819,0 days 13:39:00.000000000,0.0
820,0 days 13:40:00.000000000,0.009900990099009901
821,0 days 13:41:00.000000000,0.0
822,0 days 13:42:00.000000000,0.0
823,0 days 13:43:00.000000000,0.0
824,0 days 13:44:00.000000000,0.0
825,0 days 13:45:00.000000000,0.0
826,0 days 13:46:00.000000000,0.0
827,0 days 13:47:00.000000000,0.0
828,0 days 13:48:00.000000000,0.0
829,0 days 13:49:00.000000000,0.0
830,0 days 13:50:00.000000000,0.0
831,0 days 13:51:00.000000000,0.0
832,0 days 13:52:00.000000000,0.0
833,0 days 13:53:00.000000000,0.0
834,0 days 13:54:00.000000000,0.0
835,0 days 13:55:00.000000000,0.0
836,0 days 13:56:00.000000000,0.0
837,0 days 13:57:00.000000000,0.0
838,0 days 13:58:00.000000000,0.0
839,0 days 13:59:00.000000000,0.0
840,0 days 14:00:00.000000000,0.0
841,0 days 14:01:00.000000000,0.0
842,0 days 14:02:00.000000000,0.0
843,0 days 14:03:00.000000000,0.0
844,0 days 14:04:00.000000000,0.0
845,0 days 14:05:00.000000000,0.0
846,0 days 14:06:00.000000000,0.0
847,0 days 14:07:00.000000000,0.0
848,0 days 14:08:00.000000000,0.0
849,0 days 14:09:00.000000000,0.0
850,0 days 14:10:00.000000000,0.0
851,0 days 14:11:00.000000000,0.0
852,0 days 14:12:00.000000000,0.0
853,0 days 14:13:00.000000000,0.0
854,0 days 14:14:00.000000000,0.0
855,0 days 14:15:00.000000000,0.0
856,0 days 14:16:00.000000000,0.0
857,0 days 14:17:00.000000000,0.0
858,0 days 14:18:00.000000000,0.0
859,0 days 14:19:00.000000000,0.0
860,0 days 14:20:00.000000000,0.009900990099009901
861,0 days 14:21:00.000000000,0.0
862,0 days 14:22:00.000000000,0.0
863,0 days 14:23:00.000000000,0.0
864,0 days 14:24:00.000000000,0.0
865,0 days 14:25:00.000000000,0.0
866,0 days 14:26:00.000000000,0.0
867,0 days 14:27:00.000000000,0.0
868,0 days 14:28:00.000000000,0.0
869,0 days 14:29:00.000000000,0.0
870,0 days 14:30:00.000000000,0.0
871,0 days 14:31:00.000000000,0.0
872,0 days 14:32:00.000000000,0.0
873,0 days 14:33:00.000000000,0.0
874,0 days 14:34:00.000000000,0.0
875,0 days 14:35:00.000000000,0.009900990099009901
876,0 days 14:36:00.000000000,0.0
877,0 days 14:37:00.000000000,0.0
878,0 days 14:38:00.000000000,0.0
879,0 days 14:39:00.000000000,0.0
880,0 days 14:40:00.000000000,0.0
881,0 days 14:41:00.000000000,0.0
882,0 days 14:42:00.000000000,0.0
883,0 days 14:43:00.000000000,0.0
884,0 days 14:44:00.000000000,0.0
885,0 days 14:45:00.000000000,0.0
886,0 days 14:46:00.000000000,0.0
887,0 days 14:47:00.000000000,0.0
888,0 days 14:48:00.000000000,0.0
889,0 days 14:49:00.000000000,0.0
890,0 days 14:50:00.000000000,0.0
891,0 days 14:51:00.000000000,0.0
892,0 days 14:52:00.000000000,0.0
893,0 days 14:53:00.000000000,0.0
894,0 days 14:54:00.000000000,0.0
895,0 days 14:55:00.000000000,0.009900990099009901
896,0 days 14:56:00.000000000,0.0
897,0 days 14:57:00.000000000,0.0
898,0 days 14:58:00.000000000,0.0
899,0 days 14:59:00.000000000,0.0
900,0 days 15:00:00.000000000,0.0
901,0 days 15:01:00.000000000,0.0
902,0 days 15:02:00.000000000,0.0
903,0 days 15:03:00.000000000,0.0
904,0 days 15:04:00.000000000,0.0
905,0 days 15:05:00.000000000,0.0
906,0 days 15:06:00.000000000,0.0
907,0 days 15:07:00.000000000,0.0
908,0 days 15:08:00.000000000,0.0
909,0 days 15:09:00.000000000,0.0
910,0 days 15:10:00.000000000,0.0
911,0 days 15:11:00.000000000,0.0
912,0 days 15:12:00.000000000,0.0
913,0 days 15:13:00.000000000,0.0
914,0 days 15:14:00.000000000,0.0
915,0 days 15:15:00.000000000,0.0
916,0 days 15:16:00.000000000,0.0
917,0 days 15:17:00.000000000,0.0
918,0 days 15:18:00.000000000,0.0
919,0 days 15:19:00.000000000,0.0
920,0 days 15:20:00.000000000,0.009900990099009901
921,0 days 15:21:00.000000000,0.0
922,0 days 15:22:00.000000000,0.0
923,0 days 15:23:00.000000000,0.009900990099009901
924,0 days 15:24:00.000000000,0.0
925,0 days 15:25:00.000000000,0.009900990099009901
926,0 days 15:26:00.000000000,0.0
927,0 days 15:27:00.000000000,0.0
928,0 days 15:28:00.000000000,0.0
929,0 days 15:29:00.000000000,0.0
930,0 days 15:30:00.000000000,0.0
931,0 days 15:31:00.000000000,0.0
932,0 days 15:32:00.000000000,0.0
933,0 days 15:33:00.000000000,0.0
934,0 days 15:34:00.000000000,0.0
935,0 days 15:35:00.000000000,0.009900990099009901
936,0 days 15:36:00.000000000,0.0
937,0 days 15:37:00.000000000,0.0
938,0 days 15:38:00.000000000,0.0
939,0 days 15:39:00.000000000,0.0
940,0 days 15:40:00.000000000,0.009900990099009901
941,0 days 15:41:00.000000000,0.0
942,0 days 15:42:00.000000000,0.0
943,0 days 15:43:00.000000000,0.0
944,0 days 15:44:00.000000000,0.0
945,0 days 15:45:00.000000000,0.009900990099009901
946,0 days 15:46:00.000000000,0.0
947,0 days 15:47:00.000000000,0.0
948,0 days 15:48:00.000000000,0.0
949,0 days 15:49:00.000000000,0.0
950,0 days 15:50:00.000000000,0.0
951,0 days 15:51:00.000000000,0.0
952,0 days 15:52:00.000000000,0.0
953,0 days 15:53:00.000000000,0.0
954,0 days 15:54:00.000000000,0.0
955,0 days 15:55:00.000000000,0.0
956,0 days 15:56:00.000000000,0.0
957,0 days 15:57:00.000000000,0.0
958,0 days 15:58:00.000000000,0.0
959,0 days 15:59:00.000000000,0.0
960,0 days 16:00:00.000000000,0.0
961,0 days 16:01:00.000000000,0.0
962,0 days 16:02:00.000000000,0.0
963,0 days 16:03:00.000000000,0.0
964,0 days 16:04:00.000000000,0.0
965,0 days 16:05:00.000000000,0.0
966,0 days 16:06:00.000000000,0.0
967,0 days 16:07:00.000000000,0.0
968,0 days 16:08:00.000000000,0.0
969,0 days 16:09:00.000000000,0.0
970,0 days 16:10:00.000000000,0.0
971,0 days 16:11:00.000000000,0.0
972,0 days 16:12:00.000000000,0.0
973,0 days 16:13:00.000000000,0.0
974,0 days 16:14:00.000000000,0.0
975,0 days 16:15:00.000000000,0.0
976,0 days 16:16:00.000000000,0.0
977,0 days 16:17:00.000000000,0.0
978,0 days 16:18:00.000000000,0.0
979,0 days 16:19:00.000000000,0.0
980,0 days 16:20:00.000000000,0.0
981,0 days 16:21:00.000000000,0.009900990099009901
982,0 days 16:22:00.000000000,0.0
983,0 days 16:23:00.000000000,0.0
984,0 days 16:24:00.000000000,0.0
985,0 days 16:25:00.000000000,0.0
986,0 days 16:26:00.000000000,0.0
987,0 days 16:27:00.000000000,0.0
988,0 days 16:28:00.000000000,0.0
989,0 days 16:29:00.000000000,0.0
990,0 days 16:30:00.000000000,0.0
991,0 days 16:31:00.000000000,0.0
992,0 days 16:32:00.000000000,0.0
993,0 days 16:33:00.000000000,0.0
994,0 days 16:34:00.000000000,0.0
995,0 days 16:35:00.000000000,0.0
996,0 days 16:36:00.000000000,0.0
997,0 days 16:37:00.000000000,0.0
998,0 days 16:38:00.000000000,0.0
999,0 days 16:39:00.000000000,0.0
1000,0 days 16:40:00.000000000,0.0
1001,0 days 16:41:00.000000000,0.0
1002,0 days 16:42:00.000000000,0.0
1003,0 days 16:43:00.000000000,0.0
1004,0 days 16:44:00.000000000,0.0
1005,0 days 16:45:00.000000000,0.0
1006,0 days 16:46:00.000000000,0.0
1007,0 days 16:47:00.000000000,0.0
1008,0 days 16:48:00.000000000,0.0
1009,0 days 16:49:00.000000000,0.0
1010,0 days 16:50:00.000000000,0.0
1011,0 days 16:51:00.000000000,0.0
1012,0 days 16:52:00.000000000,0.0
1013,0 days 16:53:00.000000000,0.009900990099009901
1014,0 days 16:54:00.000000000,0.0
1015,0 days 16:55:00.000000000,0.0
1016,0 days 16:56:00.000000000,0.0
1017,0 days 16:57:00.000000000,0.0
1018,0 days 16:58:00.000000000,0.0
1019,0 days 16:59:00.000000000,0.0
1020,0 days 17:00:00.000000000,0.009900990099009901
1021,0 days 17:01:00.000000000,0.0
1022,0 days 17:02:00.000000000,0.0
1023,0 days 17:03:00.000000000,0.0
1024,0 days 17:04:00.000000000,0.0
1025,0 days 17:05:00.000000000,0.0
1026,0 days 17:06:00.000000000,0.0
1027,0 days 17:07:00.000000000,0.0
1028,0 days 17:08:00.000000000,0.0
1029,0 days 17:09:00.000000000,0.0
1030,0 days 17:10:00.000000000,0.0
1031,0 days 17:11:00.000000000,0.0
1032,0 days 17:12:00.000000000,0.0
1033,0 days 17:13:00.000000000,0.0
1034,0 days 17:14:00.000000000,0.0
1035,0 days 17:15:00.000000000,0.0
1036,0 days 17:16:00.000000000,0.0
1037,0 days 17:17:00.000000000,0.0
1038,0 days 17:18:00.000000000,0.0
1039,0 days 17:19:00.000000000,0.0
1040,0 days 17:20:00.000000000,0.0
1041,0 days 17:21:00.000000000,0.0
1042,0 days 17:22:00.000000000,0.0
1043,0 days 17:23:00.000000000,0.0
1044,0 days 17:24:00.000000000,0.0
1045,0 days 17:25:00.000000000,0.0
1046,0 days 17:26:00.000000000,0.0
1047,0 days 17:27:00.000000000,0.009900990099009901
1048,0 days 17:28:00.000000000,0.0
1049,0 days 17:29:00.000000000,0.0
1050,0 days 17:30:00.000000000,0.0
1051,0 days 17:31:00.000000000,0.0
1052,0 days 17:32:00.000000000,0.0
1053,0 days 17:33:00.000000000,0.0
1054,0 days 17:34:00.000000000,0.0
1055,0 days 17:35:00.000000000,0.0
1056,0 days 17:36:00.000000000,0.0
1057,0 days 17:37:00.000000000,0.0
1058,0 days 17:38:00.000000000,0.0
1059,0 days 17:39:00.000000000,0.0
1060,0 days 17:40:00.000000000,0.0
1061,0 days 17:41:00.000000000,0.0
1062,0 days 17:42:00.000000000,0.0
1063,0 days 17:43:00.000000000,0.0
1064,0 days 17:44:00.000000000,0.0
1065,0 days 17:45:00.000000000,0.0
1066,0 days 17:46:00.000000000,0.0
1067,0 days 17:47:00.000000000,0.0
1068,0 days 17:48:00.000000000,0.0
1069,0 days 17:49:00.000000000,0.009900990099009901
1070,0 days 17:50:00.000000000,0.0
1071,0 days 17:51:00.000000000,0.0
1072,0 days 17:52:00.000000000,0.0
1073,0 days 17:53:00.000000000,0.009900990099009901
1074,0 days 17:54:00.000000000,0.0
1075,0 days 17:55:00.000000000,0.0
1076,0 days 17:56:00.000000000,0.0
1077,0 days 17:57:00.000000000,0.0
1078,0 days 17:58:00.000000000,0.0
1079,0 days 17:59:00.000000000,0.0
1080,0 days 18:00:00.000000000,0.0
1081,0 days 18:01:00.000000000,0.0
1082,0 days 18:02:00.000000000,0.0
1083,0 days 18:03:00.000000000,0.0
1084,0 days 18:04:00.000000000,0.0
1085,0 days 18:05:00.000000000,0.009900990099009901
1086,0 days 18:06:00.000000000,0.0
1087,0 days 18:07:00.000000000,0.0
1088,0 days 18:08:00.000000000,0.0
1089,0 days 18:09:00.000000000,0.0
1090,0 days 18:10:00.000000000,0.0
1091,0 days 18:11:00.000000000,0.0
1092,0 days 18:12:00.000000000,0.0
1093,0 days 18:13:00.000000000,0.0
1094,0 days 18:14:00.000000000,0.0
1095,0 days 18:15:00.000000000,0.019801980198019802
1096,0 days 18:16:00.000000000,0.0
1097,0 days 18:17:00.000000000,0.0
1098,0 days 18:18:00.000000000,0.009900990099009901
1099,0 days 18:19:00.000000000,0.0
1100,0 days 18:20:00.000000000,0.009900990099009901
1101,0 days 18:21:00.000000000,0.0
1102,0 days 18:22:00.000000000,0.0
1103,0 days 18:23:00.000000000,0.019801980198019802
1104,0 days 18:24:00.000000000,0.0
1105,0 days 18:25:00.000000000,0.0
1106,0 days 18:26:00.000000000,0.0
1107,0 days 18:27:00.000000000,0.0
1108,0 days 18:28:00.000000000,0.0
1109,0 days 18:29:00.000000000,0.0
1110,0 days 18:30:00.000000000,0.0
1111,0 days 18:31:00.000000000,0.0
1112,0 days 18:32:00.000000000,0.0
1113,0 days 18:33:00.000000000,0.0
1114,0 days 18:34:00.000000000,0.0
1115,0 days 18:35:00.000000000,0.0
1116,0 days 18:36:00.000000000,0.0
1117,0 days 18:37:00.000000000,0.0
1118,0 days 18:38:00.000000000,0.0
1119,0 days 18:39:00.000000000,0.0
1120,0 days 18:40:00.000000000,0.0
1121,0 days 18:41:00.000000000,0.0
1122,0 days 18:42:00.000000000,0.0
1123,0 days 18:43:00.000000000,0.0
1124,0 days 18:44:00.000000000,0.0
1125,0 days 18:45:00.000000000,0.009900990099009901
1126,0 days 18:46:00.000000000,0.0
1127,0 days 18:47:00.000000000,0.0
1128,0 days 18:48:00.000000000,0.0
1129,0 days 18:49:00.000000000,0.0
1130,0 days 18:50:00.000000000,0.0
1131,0 days 18:51:00.000000000,0.0
1132,0 days 18:52:00.000000000,0.0
1133,0 days 18:53:00.000000000,0.0
1134,0 days 18:54:00.000000000,0.0
1135,0 days 18:55:00.000000000,0.0
1136,0 days 18:56:00.000000000,0.0
1137,0 days 18:57:00.000000000,0.0
1138,0 days 18:58:00.000000000,0.0
1139,0 days 18:59:00.000000000,0.0
1140,0 days 19:00:00.000000000,0.009900990099009901
1141,0 days 19:01:00.000000000,0.0
1142,0 days 19:02:00.000000000,0.0
1143,0 days 19:03:00.000000000,0.0
1144,0 days 19:04:00.000000000,0.0
1145,0 days 19:05:00.000000000,0.0
1146,0 days 19:06:00.000000000,0.0
1147,0 days 19:07:00.000000000,0.0
1148,0 days 19:08:00.000000000,0.0
1149,0 days 19:09:00.000000000,0.0
1150,0 days 19:10:00.000000000,0.0297029702970297
1151,0 days 19:11:00.000000000,0.0
1152,0 days 19:12:00.000000000,0.0
1153,0 days 19:13:00.000000000,0.0
1154,0 days 19:14:00.000000000,0.0
1155,0 days 19:15:00.000000000,0.0
1156,0 days 19:16:00.000000000,0.0
1157,0 days 19:17:00.000000000,0.0
1158,0 days 19:18:00.000000000,0.0
1159,0 days 19:19:00.000000000,0.0
1160,0 days 19:20:00.000000000,0.019801980198019802
1161,0 days 19:21:00.000000000,0.0
1162,0 days 19:22:00.000000000,0.0
1163,0 days 19:23:00.000000000,0.0
1164,0 days 19:24:00.000000000,0.0
1165,0 days 19:25:00.000000000,0.0
1166,0 days 19:26:00.000000000,0.0
1167,0 days 19:27:00.000000000,0.0
1168,0 days 19:28:00.000000000,0.0
1169,0 days 19:29:00.000000000,0.0
1170,0 days 19:30:00.000000000,0.0
1171,0 days 19:31:00.000000000,0.0
1172,0 days 19:32:00.000000000,0.0
1173,0 days 19:33:00.000000000,0.0
1174,0 days 19:34:00.000000000,0.0
1175,0 days 19:35:00.000000000,0.0
1176,0 days 19:36:00.000000000,0.0
1177,0 days 19:37:00.000000000,0.0
1178,0 days 19:38:00.000000000,0.0
1179,0 days 19:39:00.000000000,0.0
1180,0 days 19:40:00.000000000,0.0
1181,0 days 19:41:00.000000000,0.0
1182,0 days 19:42:00.000000000,0.0
1183,0 days 19:43:00.000000000,0.009900990099009901
1184,0 days 19:44:00.000000000,0.0
1185,0 days 19:45:00.000000000,0.0
1186,0 days 19:46:00.000000000,0.0
1187,0 days 19:47:00.000000000,0.0
1188,0 days 19:48:00.000000000,0.0
1189,0 days 19:49:00.000000000,0.0
1190,0 days 19:50:00.000000000,0.019801980198019802
1191,0 days 19:51:00.000000000,0.0
1192,0 days 19:52:00.000000000,0.009900990099009901
1193,0 days 19:53:00.000000000,0.0
1194,0 days 19:54:00.000000000,0.0
1195,0 days 19:55:00.000000000,0.0
1196,0 days 19:56:00.000000000,0.0
1197,0 days 19:57:00.000000000,0.0
1198,0 days 19:58:00.000000000,0.009900990099009901
1199,0 days 19:59:00.000000000,0.0
1200,0 days 20:00:00.000000000,0.0
1201,0 days 20:01:00.000000000,0.0
1202,0 days 20:02:00.000000000,0.0
1203,0 days 20:03:00.000000000,0.0
1204,0 days 20:04:00.000000000,0.0
1205,0 days 20:05:00.000000000,0.0
1206,0 days 20:06:00.000000000,0.009900990099009901
1207,0 days 20:07:00.000000000,0.0
1208,0 days 20:08:00.000000000,0.009900990099009901
1209,0 days 20:09:00.000000000,0.0
1210,0 days 20:10:00.000000000,0.0
1211,0 days 20:11:00.000000000,0.0
1212,0 days 20:12:00.000000000,0.0
1213,0 days 20:13:00.000000000,0.0
1214,0 days 20:14:00.000000000,0.0
1215,0 days 20:15:00.000000000,0.009900990099009901
1216,0 days 20:16:00.000000000,0.0
1217,0 days 20:17:00.000000000,0.0
1218,0 days 20:18:00.000000000,0.009900990099009901
1219,0 days 20:19:00.000000000,0.009900990099009901
1220,0 days 20:20:00.000000000,0.0
1221,0 days 20:21:00.000000000,0.0
1222,0 days 20:22:00.000000000,0.0
1223,0 days 20:23:00.000000000,0.0
1224,0 days 20:24:00.000000000,0.0
1225,0 days 20:25:00.000000000,0.009900990099009901
1226,0 days 20:26:00.000000000,0.0
1227,0 days 20:27:00.000000000,0.009900990099009901
1228,0 days 20:28:00.000000000,0.0
1229,0 days 20:29:00.000000000,0.0
1230,0 days 20:30:00.000000000,0.009900990099009901
1231,0 days 20:31:00.000000000,0.0
1232,0 days 20:32:00.000000000,0.0
1233,0 days 20:33:00.000000000,0.0
1234,0 days 20:34:00.000000000,0.0
1235,0 days 20:35:00.000000000,0.0
1236,0 days 20:36:00.000000000,0.0
1237,0 days 20:37:00.000000000,0.0
1238,0 days 20:38:00.000000000,0.0
1239,0 days 20:39:00.000000000,0.0
1240,0 days 20:40:00.000000000,0.0
1241,0 days 20:41:00.000000000,0.0
1242,0 days 20:42:00.000000000,0.0
1243,0 days 20:43:00.000000000,0.0
1244,0 days 20:44:00.000000000,0.0
1245,0 days 20:45:00.000000000,0.0
1246,0 days 20:46:00.000000000,0.0
1247,0 days 20:47:00.000000000,0.0
1248,0 days 20:48:00.000000000,0.0
1249,0 days 20:49:00.000000000,0.0
1250,0 days 20:50:00.000000000,0.0
1251,0 days 20:51:00.000000000,0.0
1252,0 days 20:52:00.000000000,0.0
1253,0 days 20:53:00.000000000,0.0
1254,0 days 20:54:00.000000000,0.0
1255,0 days 20:55:00.000000000,0.0
1256,0 days 20:56:00.000000000,0.0
1257,0 days 20:57:00.000000000,0.0
1258,0 days 20:58:00.000000000,0.0
1259,0 days 20:59:00.000000000,0.0
1260,0 days 21:00:00.000000000,0.0
1261,0 days 21:01:00.000000000,0.0
1262,0 days 21:02:00.000000000,0.0
1263,0 days 21:03:00.000000000,0.0
1264,0 days 21:04:00.000000000,0.0
1265,0 days 21:05:00.000000000,0.009900990099009901
1266,0 days 21:06:00.000000000,0.0
1267,0 days 21:07:00.000000000,0.0
1268,0 days 21:08:00.000000000,0.0
1269,0 days 21:09:00.000000000,0.0
1270,0 days 21:10:00.000000000,0.0
1271,0 days 21:11:00.000000000,0.0
1272,0 days 21:12:00.000000000,0.0
1273,0 days 21:13:00.000000000,0.009900990099009901
1274,0 days 21:14:00.000000000,0.0
1275,0 days 21:15:00.000000000,0.0
1276,0 days 21:16:00.000000000,0.009900990099009901
1277,0 days 21:17:00.000000000,0.0
1278,0 days 21:18:00.000000000,0.0
1279,0 days 21:19:00.000000000,0.0
1280,0 days 21:20:00.000000000,0.0
1281,0 days 21:21:00.000000000,0.0
1282,0 days 21:22:00.000000000,0.0
1283,0 days 21:23:00.000000000,0.0
1284,0 days 21:24:00.000000000,0.0
1285,0 days 21:25:00.000000000,0.0
1286,0 days 21:26:00.000000000,0.0
1287,0 days 21:27:00.000000000,0.0
1288,0 days 21:28:00.000000000,0.0
1289,0 days 21:29:00.000000000,0.0
1290,0 days 21:30:00.000000000,0.009900990099009901
1291,0 days 21:31:00.000000000,0.0
1292,0 days 21:32:00.000000000,0.0
1293,0 days 21:33:00.000000000,0.0
1294,0 days 21:34:00.000000000,0.0
1295,0 days 21:35:00.000000000,0.0
1296,0 days 21:36:00.000000000,0.0
1297,0 days 21:37:00.000000000,0.0
1298,0 days 21:38:00.000000000,0.0
1299,0 days 21:39:00.000000000,0.0
1300,0 days 21:40:00.000000000,0.009900990099009901
1301,0 days 21:41:00.000000000,0.0
1302,0 days 21:42:00.000000000,0.0
1303,0 days 21:43:00.000000000,0.0
1304,0 days 21:44:00.000000000,0.0
1305,0 days 21:45:00.000000000,0.0
1306,0 days 21:46:00.000000000,0.0
1307,0 days 21:47:00.000000000,0.0
1308,0 days 21:48:00.000000000,0.0
1309,0 days 21:49:00.000000000,0.0
1310,0 days 21:50:00.000000000,0.009900990099009901
1311,0 days 21:51:00.000000000,0.0
1312,0 days 21:52:00.000000000,0.0
1313,0 days 21:53:00.000000000,0.0
1314,0 days 21:54:00.000000000,0.0
1315,0 days 21:55:00.000000000,0.0
1316,0 days 21:56:00.000000000,0.0
1317,0 days 21:57:00.000000000,0.0
1318,0 days 21:58:00.000000000,0.0
1319,0 days 21:59:00.000000000,0.0
1320,0 days 22:00:00.000000000,0.0
1321,0 days 22:01:00.000000000,0.0
1322,0 days 22:02:00.000000000,0.0
1323,0 days 22:03:00.000000000,0.009900990099009901
1324,0 days 22:04:00.000000000,0.0
1325,0 days 22:05:00.000000000,0.0
1326,0 days 22:06:00.000000000,0.0
1327,0 days 22:07:00.000000000,0.0
1328,0 days 22:08:00.000000000,0.0
1329,0 days 22:09:00.000000000,0.0
1330,0 days 22:10:00.000000000,0.0
1331,0 days 22:11:00.000000000,0.0
1332,0 days 22:12:00.000000000,0.0
1333,0 days 22:13:00.000000000,0.0
1334,0 days 22:14:00.000000000,0.0
1335,0 days 22:15:00.000000000,0.0297029702970297
1336,0 days 22:16:00.000000000,0.0
1337,0 days 22:17:00.000000000,0.0
1338,0 days 22:18:00.000000000,0.0
1339,0 days 22:19:00.000000000,0.0
1340,0 days 22:20:00.000000000,0.0
1341,0 days 22:21:00.000000000,0.0
1342,0 days 22:22:00.000000000,0.0
1343,0 days 22:23:00.000000000,0.0
1344,0 days 22:24:00.000000000,0.0
1345,0 days 22:25:00.000000000,0.0
1346,0 days 22:26:00.000000000,0.0
1347,0 days 22:27:00.000000000,0.0
1348,0 days 22:28:00.000000000,0.0
1349,0 days 22:29:00.000000000,0.0
1350,0 days 22:30:00.000000000,0.0
1351,0 days 22:31:00.000000000,0.0
1352,0 days 22:32:00.000000000,0.0
1353,0 days 22:33:00.000000000,0.0
1354,0 days 22:34:00.000000000,0.0
1355,0 days 22:35:00.000000000,0.0
1356,0 days 22:36:00.000000000,0.0
1357,0 days 22:37:00.000000000,0.0
1358,0 days 22:38:00.000000000,0.009900990099009901
